antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'burden_20_to_35pct', 'bureau_debt_moderate'})",frozenset({'leverage_3_to_6x'}),0.07405369749196503,0.3596637240179085,0.034916001178930824,0.47149571677659013,1.3109348685749393,1.0,0.00828157256167503,1.2116009203872578,0.2561548069304784,0.08755234911138483,0.1746457243690646,0.2842876454828538,fpgrowth,Portfolio-wide,356255,12439,"{burden_20_to_35pct, bureau_debt_moderate} -> {leverage_3_to_6x}","{burden_20_to_35pct, bureau_debt_moderate} -> {leverage_3_to_6x}"
"frozenset({'burden_20_to_35pct', 'bureau_debt_moderate'})",frozenset({'income_q1'}),0.07405369749196503,0.320088139113837,0.03139605058174622,0.42396330831627627,1.3245205195357046,1.0,0.007692340357044119,1.1803273484173686,0.2646047706624679,0.08655111042327633,0.15277740421685482,0.26102447509593685,fpgrowth,Portfolio-wide,356255,11185,"{burden_20_to_35pct, bureau_debt_moderate} -> {income_q1}","{burden_20_to_35pct, bureau_debt_moderate} -> {income_q1}"
"frozenset({'bureau_debt_moderate', 'income_q1'})",frozenset({'burden_20_to_35pct'}),0.08210972477579262,0.2896268122552666,0.03139605058174622,0.3823670176398195,1.3202058699690242,1.0,0.0076148727397761205,1.1501542308025097,0.26423896586639223,0.0922489443124835,0.13055138761498175,0.24538437913518096,fpgrowth,Portfolio-wide,356255,11185,"{bureau_debt_moderate, income_q1} -> {burden_20_to_35pct}","{bureau_debt_moderate, income_q1} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'bureau_debt_moderate'})",frozenset({'credit_large'}),0.07405369749196503,0.3220389889264712,0.03783525845251295,0.5109165340004549,1.5865052107622557,1.0,0.013987080585933773,1.3861867313137903,0.39924967407602,0.10560913884557828,0.27859647087212636,0.3142015554738346,fpgrowth,Portfolio-wide,356255,13479,"{burden_20_to_35pct, bureau_debt_moderate} -> {credit_large}","{burden_20_to_35pct, bureau_debt_moderate} -> {credit_large}"
"frozenset({'credit_large', 'bureau_debt_moderate'})",frozenset({'burden_20_to_35pct'}),0.09611654573269147,0.2896268122552666,0.03783525845251295,0.3936393902225337,1.3591262050545037,1.0,0.009997329706965968,1.1715358423520281,0.2923310009072553,0.10875072613438327,0.14641962810770262,0.26213695313357716,fpgrowth,Portfolio-wide,356255,13479,"{bureau_debt_moderate, credit_large} -> {burden_20_to_35pct}","{bureau_debt_moderate, credit_large} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'card_history_not_observed'})",frozenset({'credit_large'}),0.2103352935397398,0.3220389889264712,0.09835370731638854,0.46760439325797715,1.4520117418600573,1.0,0.030617542049298202,1.2734158631065509,0.39421837216175887,0.22661070222866087,0.21471058357914705,0.38650685460263057,fpgrowth,Portfolio-wide,356255,35039,"{burden_20_to_35pct, card_history_not_observed} -> {credit_large}","{burden_20_to_35pct, card_history_not_observed} -> {credit_large}"
"frozenset({'credit_large', 'card_history_not_observed'})",frozenset({'burden_20_to_35pct'}),0.22191407839889968,0.2896268122552666,0.09835370731638854,0.44320625363657057,1.5302666565481673,1.0,0.034081440195149915,1.2758282440928495,0.44534814377943294,0.23803668478260867,0.2161954364703464,0.3913969842145113,fpgrowth,Portfolio-wide,356255,35039,"{card_history_not_observed, credit_large} -> {burden_20_to_35pct}","{card_history_not_observed, credit_large} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'previous_approval_high'})",frozenset({'credit_large'}),0.1611682643050624,0.3220389889264712,0.0780957460246172,0.4845603218558963,1.5046635299383964,1.0,0.02619328114078063,1.315306212968704,0.3998413209737783,0.1927759262210459,0.23972076605419826,0.363532165669598,fpgrowth,Portfolio-wide,356255,27822,"{burden_20_to_35pct, previous_approval_high} -> {credit_large}","{burden_20_to_35pct, previous_approval_high} -> {credit_large}"
"frozenset({'credit_large', 'previous_approval_high'})",frozenset({'burden_20_to_35pct'}),0.17516947130566587,0.2896268122552666,0.0780957460246172,0.44582966108484906,1.539324545311471,1.0,0.027361970445916803,1.2818679345693,0.4247713970140547,0.20195406637437938,0.21988843543699826,0.357736163927447,fpgrowth,Portfolio-wide,356255,27822,"{credit_large, previous_approval_high} -> {burden_20_to_35pct}","{credit_large, previous_approval_high} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'bureau_debt_low'})",frozenset({'credit_large'}),0.15290452063830684,0.3220389889264712,0.075263505073613,0.49222550621408767,1.5284655682684245,1.0,0.026022287844965915,1.335161610853519,0.40815833774330085,0.18830940809618787,0.25102699787725513,0.36296740062116417,fpgrowth,Portfolio-wide,356255,26813,"{burden_20_to_35pct, bureau_debt_low} -> {credit_large}","{burden_20_to_35pct, bureau_debt_low} -> {credit_large}"
"frozenset({'bureau_debt_low', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.1698334058469355,0.2896268122552666,0.075263505073613,0.44316078275816473,1.5301096583819693,1.0,0.02607519712371012,1.275724061360819,0.4173283680412108,0.19589835758957275,0.21613142662426787,0.3515122586802327,fpgrowth,Portfolio-wide,356255,26813,"{bureau_debt_low, credit_large} -> {burden_20_to_35pct}","{bureau_debt_low, credit_large} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'repayment_some_late'})",frozenset({'credit_large'}),0.12519403236445803,0.3220389889264712,0.05910092489929966,0.47207461716105026,1.4658927440268283,1.0,0.018783565297021687,1.2841985498551967,0.3633055350641649,0.15227013032095693,0.22130421334554712,0.3277978203997846,fpgrowth,Portfolio-wide,356255,21055,"{burden_20_to_35pct, repayment_some_late} -> {credit_large}","{burden_20_to_35pct, repayment_some_late} -> {credit_large}"
"frozenset({'credit_large', 'repayment_some_late'})",frozenset({'burden_20_to_35pct'}),0.14058188657001305,0.2896268122552666,0.05910092489929966,0.4204021324601162,1.4515304338936306,1.0,0.018384641231195306,1.2256311272502234,0.3619564990876391,0.15925542134045337,0.18409382907599633,0.3122305096353362,fpgrowth,Portfolio-wide,356255,21055,"{credit_large, repayment_some_late} -> {burden_20_to_35pct}","{credit_large, repayment_some_late} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'repayment_some_late'})",frozenset({'leverage_3_to_6x'}),0.12519403236445803,0.3596637240179085,0.060344416218719735,0.4820071298849802,1.3401605380168389,1.0,0.015316664313700191,1.2361874321550128,0.29014518453226235,0.14214963467451316,0.1910611821568786,0.3248936158275149,fpgrowth,Portfolio-wide,356255,21498,"{burden_20_to_35pct, repayment_some_late} -> {leverage_3_to_6x}","{burden_20_to_35pct, repayment_some_late} -> {leverage_3_to_6x}"
"frozenset({'repayment_some_late', 'leverage_3_to_6x'})",frozenset({'burden_20_to_35pct'}),0.15936899131240262,0.2896268122552666,0.060344416218719735,0.3786459067211498,1.3073579195679748,1.0,0.014186883292571291,1.143266287981036,0.27966910970278225,0.15526617987996447,0.12531313963087165,0.2934991098234896,fpgrowth,Portfolio-wide,356255,21498,"{leverage_3_to_6x, repayment_some_late} -> {burden_20_to_35pct}","{leverage_3_to_6x, repayment_some_late} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'repayment_some_late'})",frozenset({'income_q1'}),0.12519403236445803,0.320088139113837,0.054747301792255544,0.4372996121163203,1.3661849930677934,1.0,0.014674176944558692,1.208301745522722,0.3063933214863923,0.14018543807949402,0.17239215808018962,0.30416891017714326,fpgrowth,Portfolio-wide,356255,19504,"{burden_20_to_35pct, repayment_some_late} -> {income_q1}","{burden_20_to_35pct, repayment_some_late} -> {income_q1}"
"frozenset({'repayment_some_late', 'income_q1'})",frozenset({'burden_20_to_35pct'}),0.13486407208319884,0.2896268122552666,0.054747301792255544,0.40594430337593135,1.4016116125952687,1.0,0.015687050507034173,1.1958023326460465,0.33120297324905,0.1480682948308192,0.16374138710097608,0.2974856764648141,fpgrowth,Portfolio-wide,356255,19504,"{income_q1, repayment_some_late} -> {burden_20_to_35pct}","{income_q1, repayment_some_late} -> {burden_20_to_35pct}"
