antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'external_score_middle', 'credit_medium'})",frozenset({'leverage_3_to_6x'}),0.12522947810123264,0.38093364804615787,0.06150013113034356,0.4910994764397905,1.2891995205954707,1.0,0.013796009194324575,1.2164781195800807,0.2564385388303572,0.1383072839870245,0.17795479926495286,0.32627262978616034,fpgrowth_segment,cluster_3_repayment_stress,7626,469,"{credit_medium, external_score_middle} -> {leverage_3_to_6x}","{credit_medium, external_score_middle} -> {leverage_3_to_6x}"
"frozenset({'external_score_middle', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.13152373459218464,0.37031209021767636,0.06150013113034356,0.46759720837487534,1.2627111583097732,1.0,0.012795302060276764,1.1827284148158625,0.23956123697639584,0.1396664681357951,0.15449735757326102,0.31683684781349997,fpgrowth_segment,cluster_3_repayment_stress,7626,469,"{external_score_middle, leverage_3_to_6x} -> {credit_medium}","{external_score_middle, leverage_3_to_6x} -> {credit_medium}"
"frozenset({'burden_under_20pct', 'external_score_middle'})",frozenset({'leverage_under_3x'}),0.22043010752688172,0.4375819564647259,0.13585103592971415,0.6162998215348008,1.4084214680924156,1.0,0.039394798214371335,1.4657747770275906,0.3719810943948876,0.2601707684580613,0.31776694777906056,0.4633791585947903,fpgrowth_segment,cluster_3_repayment_stress,7626,1036,"{burden_under_20pct, external_score_middle} -> {leverage_under_3x}","{burden_under_20pct, external_score_middle} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'external_score_middle'})",frozenset({'burden_under_20pct'}),0.15329137162339365,0.6230002622606872,0.13585103592971415,0.8862275449101797,1.4225155246232435,1.0,0.04035047120603945,3.313629273813963,0.3507936076079177,0.21212121212121213,0.6982160895600107,0.5521434504176241,fpgrowth_segment,cluster_3_repayment_stress,7626,1036,"{external_score_middle, leverage_under_3x} -> {burden_under_20pct}","{external_score_middle, leverage_under_3x} -> {burden_under_20pct}"
frozenset({'income_q1'}),frozenset({'burden_20_to_35pct'}),0.3718856543404144,0.3147128245476003,0.16076580120639916,0.4322990126939351,1.3736301128349788,1.0,0.0437286165201948,1.2071269748962767,0.43304532621318886,0.30573566084788034,0.17158673379333128,0.47156617301363424,fpgrowth_segment,cluster_3_repayment_stress,7626,1226,{income_q1} -> {burden_20_to_35pct},{income_q1} -> {burden_20_to_35pct}
frozenset({'burden_20_to_35pct'}),frozenset({'income_q1'}),0.3147128245476003,0.3718856543404144,0.16076580120639916,0.5108333333333334,1.3736301128349788,1.0,0.0437286165201948,1.2840497696618447,0.3969167838808218,0.30573566084788034,0.221213987473904,0.47156617301363424,fpgrowth_segment,cluster_3_repayment_stress,7626,1226,{burden_20_to_35pct} -> {income_q1},{burden_20_to_35pct} -> {income_q1}
frozenset({'leverage_3_to_6x'}),frozenset({'burden_20_to_35pct'}),0.38093364804615787,0.3147128245476003,0.14699711513244165,0.38588640275387265,1.2261540447504304,1.0,0.027112410790613842,1.1158964376060656,0.29793541148258373,0.2679254302103251,0.10385949242270053,0.42648486804360297,fpgrowth_segment,cluster_3_repayment_stress,7626,1121,{leverage_3_to_6x} -> {burden_20_to_35pct},{leverage_3_to_6x} -> {burden_20_to_35pct}
frozenset({'burden_20_to_35pct'}),frozenset({'leverage_3_to_6x'}),0.3147128245476003,0.38093364804615787,0.14699711513244165,0.46708333333333335,1.2261540447504304,1.0,0.027112410790613842,1.161656954409086,0.2691452502122613,0.2679254302103251,0.13916066511332348,0.42648486804360297,fpgrowth_segment,cluster_3_repayment_stress,7626,1121,{burden_20_to_35pct} -> {leverage_3_to_6x},{burden_20_to_35pct} -> {leverage_3_to_6x}
"frozenset({'income_q1', 'repayment_serious_late'})",frozenset({'burden_20_to_35pct'}),0.3636244426960399,0.3147128245476003,0.15643849986886965,0.430219978362784,1.367023981247746,1.0,0.04200122443345192,1.2027223655250028,0.42189542715085887,0.2997487437185929,0.16855291905751832,0.4636516558480587,fpgrowth_segment,cluster_3_repayment_stress,7626,1193,"{income_q1, repayment_serious_late} -> {burden_20_to_35pct}","{income_q1, repayment_serious_late} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'repayment_serious_late'})",frozenset({'income_q1'}),0.30527143981117233,0.3718856543404144,0.15643849986886965,0.5124570446735395,1.3779962703386501,1.0,0.042912430723251405,1.2883261644894408,0.3948428877777977,0.30042810375220347,0.22379904440092108,0.4665599750871223,fpgrowth_segment,cluster_3_repayment_stress,7626,1193,"{burden_20_to_35pct, repayment_serious_late} -> {income_q1}","{burden_20_to_35pct, repayment_serious_late} -> {income_q1}"
"frozenset({'income_q1', 'card_history_not_observed'})",frozenset({'burden_20_to_35pct'}),0.2878311041174928,0.3147128245476003,0.12404930500917913,0.43097949886104786,1.3694373576309797,1.0,0.03346516523970855,1.2043277422882444,0.37880494210862947,0.25924910934502604,0.16966124345854403,0.4125730827638573,fpgrowth_segment,cluster_3_repayment_stress,7626,946,"{card_history_not_observed, income_q1} -> {burden_20_to_35pct}","{card_history_not_observed, income_q1} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'card_history_not_observed'})",frozenset({'income_q1'}),0.23262522947810124,0.3718856543404144,0.12404930500917913,0.5332581736189402,1.433930476734146,1.0,0.03753931932862639,1.3457425714977114,0.3943524484861972,0.2581877729257642,0.25691583131900586,0.43341328991243205,fpgrowth_segment,cluster_3_repayment_stress,7626,946,"{burden_20_to_35pct, card_history_not_observed} -> {income_q1}","{burden_20_to_35pct, card_history_not_observed} -> {income_q1}"
"frozenset({'income_q1', 'previous_approval_high'})",frozenset({'burden_20_to_35pct'}),0.2183320220298977,0.3147128245476003,0.0952006294256491,0.436036036036036,1.3855045045045045,1.0,0.02648874208343109,1.2151258222878014,0.35595835742241927,0.21743036837376464,0.17703995614443374,0.369268018018018,fpgrowth_segment,cluster_3_repayment_stress,7626,726,"{income_q1, previous_approval_high} -> {burden_20_to_35pct}","{income_q1, previous_approval_high} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'previous_approval_high'})",frozenset({'income_q1'}),0.17977970102281668,0.3718856543404144,0.0952006294256491,0.5295404814004376,1.423933607602164,1.0,0.028343137673654845,1.335108167285724,0.36297573511438774,0.20856075840275784,0.25099701694357773,0.3927674198257477,fpgrowth_segment,cluster_3_repayment_stress,7626,726,"{burden_20_to_35pct, previous_approval_high} -> {income_q1}","{burden_20_to_35pct, previous_approval_high} -> {income_q1}"
"frozenset({'income_q1', 'bureau_debt_low'})",frozenset({'burden_20_to_35pct'}),0.19223708366115919,0.3147128245476003,0.08103855232100708,0.42155525238744884,1.3394918144611188,1.0,0.020539076739210328,1.1847063669967193,0.3137656033287102,0.19027093596059114,0.15590898482714982,0.33952762619372445,fpgrowth_segment,cluster_3_repayment_stress,7626,618,"{bureau_debt_low, income_q1} -> {burden_20_to_35pct}","{bureau_debt_low, income_q1} -> {burden_20_to_35pct}"
"frozenset({'bureau_debt_low', 'burden_20_to_35pct'})",frozenset({'income_q1'}),0.16548649357461317,0.3718856543404144,0.08103855232100708,0.48969889064976224,1.3167996262676611,1.0,0.019496499373511285,1.2308700376124178,0.28829133943155166,0.17758620689655175,0.1875665428173459,0.3538057217705793,fpgrowth_segment,cluster_3_repayment_stress,7626,618,"{burden_20_to_35pct, bureau_debt_low} -> {income_q1}","{burden_20_to_35pct, bureau_debt_low} -> {income_q1}"
"frozenset({'leverage_3_to_6x', 'repayment_serious_late'})",frozenset({'burden_20_to_35pct'}),0.37057435090479934,0.3147128245476003,0.14214529242066615,0.383581033262562,1.2188287331917909,1.0,0.02552079174252317,1.1117230527143982,0.2852444649446497,0.2617093191694833,0.10049539985845729,0.4176238499646143,fpgrowth_segment,cluster_3_repayment_stress,7626,1084,"{leverage_3_to_6x, repayment_serious_late} -> {burden_20_to_35pct}","{leverage_3_to_6x, repayment_serious_late} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'repayment_serious_late'})",frozenset({'leverage_3_to_6x'}),0.30527143981117233,0.38093364804615787,0.14214529242066615,0.4656357388316151,1.2223539223166597,1.0,0.025857129209093166,1.1585100219843605,0.2618379977684262,0.2612677753675584,0.13682231398642164,0.41939274032802787,fpgrowth_segment,cluster_3_repayment_stress,7626,1084,"{burden_20_to_35pct, repayment_serious_late} -> {leverage_3_to_6x}","{burden_20_to_35pct, repayment_serious_late} -> {leverage_3_to_6x}"
"frozenset({'leverage_3_to_6x', 'card_history_not_observed'})",frozenset({'burden_20_to_35pct'}),0.2806189352216103,0.3147128245476003,0.11237870443220561,0.40046728971962614,1.2724848130841122,1.0,0.024064326707072564,1.1430355069899731,0.2976670008860999,0.23269074124355144,0.12513653872978742,0.37877531152647975,fpgrowth_segment,cluster_3_repayment_stress,7626,857,"{card_history_not_observed, leverage_3_to_6x} -> {burden_20_to_35pct}","{card_history_not_observed, leverage_3_to_6x} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'card_history_not_observed'})",frozenset({'leverage_3_to_6x'}),0.23262522947810124,0.38093364804615787,0.11237870443220561,0.4830890642615558,1.2681711545812822,1.0,0.023763927139537885,1.1976267266806062,0.2755666614292175,0.22422815279958141,0.16501529422974465,0.3890488350567676,fpgrowth_segment,cluster_3_repayment_stress,7626,857,"{burden_20_to_35pct, card_history_not_observed} -> {leverage_3_to_6x}","{burden_20_to_35pct, card_history_not_observed} -> {leverage_3_to_6x}"
"frozenset({'leverage_3_to_6x', 'previous_approval_high'})",frozenset({'burden_20_to_35pct'}),0.21230002622606872,0.3147128245476003,0.08339889850511409,0.39283508338480544,1.2482334774552193,1.0,0.01658535759997838,1.1286672808315719,0.2524664620835441,0.1879988176174993,0.11399930078310876,0.3289175416924027,fpgrowth_segment,cluster_3_repayment_stress,7626,636,"{leverage_3_to_6x, previous_approval_high} -> {burden_20_to_35pct}","{leverage_3_to_6x, previous_approval_high} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'previous_approval_high'})",frozenset({'leverage_3_to_6x'}),0.17977970102281668,0.38093364804615787,0.08339889850511409,0.46389496717724293,1.2177841720115852,1.0,0.014914761149844954,1.154748256501657,0.21803462890065323,0.17472527472527474,0.13401038332845894,0.34141392076590205,fpgrowth_segment,cluster_3_repayment_stress,7626,636,"{burden_20_to_35pct, previous_approval_high} -> {leverage_3_to_6x}","{burden_20_to_35pct, previous_approval_high} -> {leverage_3_to_6x}"
"frozenset({'income_q1', 'leverage_3_to_6x'})",frozenset({'burden_20_to_35pct'}),0.13716233936532915,0.3147128245476003,0.07395751376868608,0.5391969407265774,1.7132982791587,1.0,0.030790766525466834,1.4871584761892325,0.48251309577701607,0.19569743233865372,0.32757670684670487,0.3870984703632887,fpgrowth_segment,cluster_3_repayment_stress,7626,564,"{income_q1, leverage_3_to_6x} -> {burden_20_to_35pct}","{income_q1, leverage_3_to_6x} -> {burden_20_to_35pct}"
"frozenset({'income_q1', 'burden_20_to_35pct'})",frozenset({'leverage_3_to_6x'}),0.16076580120639916,0.38093364804615787,0.07395751376868608,0.4600326264274062,1.207645028962272,1.0,0.012716410634069038,1.1464884403253934,0.20487976507092207,0.15811606391925986,0.12777140629853842,0.3270903235407255,fpgrowth_segment,cluster_3_repayment_stress,7626,564,"{burden_20_to_35pct, income_q1} -> {leverage_3_to_6x}","{burden_20_to_35pct, income_q1} -> {leverage_3_to_6x}"
"frozenset({'leverage_3_to_6x', 'burden_20_to_35pct'})",frozenset({'income_q1'}),0.14699711513244165,0.3718856543404144,0.07395751376868608,0.5031222123104371,1.3528949192804631,1.0,0.019291395421504785,1.2641224084100458,0.305795323837092,0.16622458001768345,0.20893736765749332,0.35099693126100134,fpgrowth_segment,cluster_3_repayment_stress,7626,564,"{burden_20_to_35pct, leverage_3_to_6x} -> {income_q1}","{burden_20_to_35pct, leverage_3_to_6x} -> {income_q1}"
"frozenset({'leverage_3_to_6x', 'credit_medium'})",frozenset({'burden_20_to_35pct'}),0.1910569105691057,0.3147128245476003,0.08261211644374508,0.4323953328757721,1.373936170212766,1.0,0.02248405646920356,1.207331819388327,0.336444125388849,0.19522776572668116,0.1717272882722231,0.34744766643788605,fpgrowth_segment,cluster_3_repayment_stress,7626,630,"{credit_medium, leverage_3_to_6x} -> {burden_20_to_35pct}","{credit_medium, leverage_3_to_6x} -> {burden_20_to_35pct}"
