antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'repayment_some_late', 'cluster_4_history_rich'})",frozenset({'previous_refusals_repeated'}),0.092863258059536,0.10348767034848634,0.03833209358465144,0.41277997763201646,3.9886875049173813,1.0,0.028721891347099765,1.5267059969043613,0.8259956070266025,0.24257926991739942,0.34499504028433853,0.391591247360003,apriori,Portfolio-wide,356255,13656,"{cluster_4_history_rich, repayment_some_late} -> {previous_refusals_repeated}","{cluster_4_history_rich, repayment_some_late} -> {previous_refusals_repeated}"
"frozenset({'repayment_some_late', 'previous_refusals_repeated'})",frozenset({'cluster_4_history_rich'}),0.06217737294915159,0.14687793855524836,0.03833209358465144,0.6164958692609814,4.197334707479473,1.0,0.029199609221099196,2.2245446478001996,0.8122576170677226,0.22452771246773315,0.5504698001953447,0.4387375573801754,apriori,Portfolio-wide,356255,13656,"{previous_refusals_repeated, repayment_some_late} -> {cluster_4_history_rich}","{previous_refusals_repeated, repayment_some_late} -> {cluster_4_history_rich}"
"frozenset({'cluster_4_history_rich', 'previous_refusals_repeated'})",frozenset({'repayment_some_late'}),0.06271069879720986,0.44470674095802165,0.03833209358465144,0.6112528534980529,1.374507731052704,1.0,0.010444223099344115,1.4284175820675693,0.2906965922568509,0.08171667245114113,0.2999246070938544,0.3487245969072677,apriori,Portfolio-wide,356255,13656,"{cluster_4_history_rich, previous_refusals_repeated} -> {repayment_some_late}","{cluster_4_history_rich, previous_refusals_repeated} -> {repayment_some_late}"
"frozenset({'credit_file_deep', 'credit_large'})",frozenset({'income_q4'}),0.07949081416401173,0.23744228151183844,0.036681590433818474,0.46145697235071864,1.943449032802994,1.0,0.017807110159481967,1.4159643321661695,0.5273721132989405,0.1308881120982362,0.2937675213399049,0.3079716591272449,apriori,Portfolio-wide,356255,13068,"{credit_file_deep, credit_large} -> {income_q4}","{credit_file_deep, credit_large} -> {income_q4}"
"frozenset({'credit_file_deep', 'income_q4'})",frozenset({'credit_large'}),0.0690235926513312,0.3220389889264712,0.036681590433818474,0.5314355429036194,1.6502211259424806,1.0,0.014453302444311165,1.446889538474056,0.4232337163388897,0.10350891089108913,0.308862236259834,0.32266986684264715,apriori,Portfolio-wide,356255,13068,"{credit_file_deep, income_q4} -> {credit_large}","{credit_file_deep, income_q4} -> {credit_large}"
"frozenset({'credit_file_deep', 'credit_large'})",frozenset({'leverage_3_to_6x'}),0.07949081416401173,0.3596637240179085,0.04071521803202762,0.5122002895582471,1.4241088421048085,1.0,0.012125255784583653,1.3127032720093275,0.3235236378674101,0.10218674707283051,0.23821321899402226,0.3127019304376632,apriori,Portfolio-wide,356255,14505,"{credit_file_deep, credit_large} -> {leverage_3_to_6x}","{credit_file_deep, credit_large} -> {leverage_3_to_6x}"
"frozenset({'credit_file_deep', 'leverage_3_to_6x'})",frozenset({'credit_large'}),0.07793013431390437,0.3220389889264712,0.04071521803202762,0.5224579476281381,1.6223437707644373,1.0,0.015618676370673757,1.419688606911629,0.41602902625992233,0.11333270826496647,0.2956201837983428,0.3244437077935684,apriori,Portfolio-wide,356255,14505,"{credit_file_deep, leverage_3_to_6x} -> {credit_large}","{credit_file_deep, leverage_3_to_6x} -> {credit_large}"
"frozenset({'credit_file_deep', 'previous_approval_high'})",frozenset({'credit_large'}),0.1022834767231337,0.3220389889264712,0.03995452695400766,0.39062542879881446,1.2129755782086469,1.0,0.007015259526205429,1.1125521856567582,0.19558634466539487,0.10394864641832136,0.10116575843165214,0.25734639405912413,apriori,Portfolio-wide,356255,14234,"{credit_file_deep, previous_approval_high} -> {credit_large}","{credit_file_deep, previous_approval_high} -> {credit_large}"
"frozenset({'credit_file_deep', 'credit_large'})",frozenset({'previous_deep'}),0.07949081416401173,0.3972912660874935,0.03957277792592385,0.4978283131466507,1.25305627291846,1.0,0.007991771724377969,1.2002045310223104,0.21939079690708327,0.09051220483057051,0.16680867789407527,0.29871738823713057,apriori,Portfolio-wide,356255,14098,"{credit_file_deep, credit_large} -> {previous_deep}","{credit_file_deep, credit_large} -> {previous_deep}"
"frozenset({'credit_file_deep', 'credit_medium'})",frozenset({'previous_deep'}),0.07618138692790277,0.3972912660874935,0.03982821293736228,0.5228076639646277,1.3159304233219473,1.0,0.009562013272474561,1.263031043038022,0.25987937501309666,0.09184532131945523,0.20825382280814117,0.31152853435695793,apriori,Portfolio-wide,356255,14189,"{credit_file_deep, credit_medium} -> {previous_deep}","{credit_file_deep, credit_medium} -> {previous_deep}"
"frozenset({'credit_file_deep', 'credit_small'})",frozenset({'leverage_under_3x'}),0.06511066511347209,0.47446632327967325,0.059760564764003314,0.9178306604586998,1.934448485435891,1.0,0.02886774688132012,6.395739331167207,0.5166994391292442,0.12454881038043256,0.8436459104693528,0.5218919439865897,apriori,Portfolio-wide,356255,21290,"{credit_file_deep, credit_small} -> {leverage_under_3x}","{credit_file_deep, credit_small} -> {leverage_under_3x}"
